Ano,Centro,Mes,Semana,Data Avaliação,Comentario,classificacao,NPS,tokens_nltk,tokens_limpos,tokens_lematizados,comentario_limpo,comentario_lematizado,categoria_nps
2024,L5235-LOUVEIRA,set,39,2024-09-23,"ja comprei outras vezes, vou tentar avaliar tudo por aqui para que vcs possam melhorar...;;1 - fiz o cadastro no caixa a algumas semanas... mas neste final de semana nao estava cadastrado... nao só fiz na mesma loja como no mesmo PC, mesmo caixa... sera que vou ter que faze-lo outra vez quando eu voltar la? e toda vez sera isso?;;2 - a disposição das carnes, é muito confusa... sei que poderia ser bem pior, mas ainda ta longe de ser fácil a escolha dos produtos... devia ter alguma informaçao dos produto que tem em cada refrigerador, e talvez um mapa ou guia na loja, cliquando no que se precisa e onde encontrar... ;;3- pedi uma carne moida... algo horrivel, esbranquiçado, parecendo raçao de peixe, algo sinceramente horrivelll.  comida deve estar bem vistas pra que o cliente possa ver e comprar... a carne moida de vcs, é raçao de peixe... (acabei comprando pelo atendimento da vendedora, a carne apesar de bem gordurosa, estava muito boa...) mas o condicionamento, é terrivel... kkk fica a dica...;;acho que esses pontos sao os mais ""interessantes"" comentar com vcs... leve como algo construtivo, nao sou Hater... só estou ""perdendo"" esse tempo pra lhe escrever, pra que algo melhore... ;;agradeço a oportunidade...  boas vendas...",promotor,1,"['ja', 'comprei', 'outras', 'vezes', ',', 'vou', 'tentar', 'avaliar', 'tudo', 'por', 'aqui', 'para', 'que', 'vcs', 'possam', 'melhorar', '...', ';', ';', '1', '-', 'fiz', 'o', 'cadastro', 'no', 'caixa', 'a', 'algumas', 'semanas', '...', 'mas', 'neste', 'final', 'de', 'semana', 'nao', 'estava', 'cadastrado', '...', 'nao', 'só', 'fiz', 'na', 'mesma', 'loja', 'como', 'no', 'mesmo', 'PC', ',', 'mesmo', 'caixa', '...', 'sera', 'que', 'vou', 'ter', 'que', 'faze-lo', 'outra', 'vez', 'quando', 'eu', 'voltar', 'la', '?', 'e', 'toda', 'vez', 'sera', 'isso', '?', ';', ';', '2', '-', 'a', 'disposição', 'das', 'carnes', ',', 'é', 'muito', 'confusa', '...', 'sei', 'que', 'poderia', 'ser', 'bem', 'pior', ',', 'mas', 'ainda', 'ta', 'longe', 'de', 'ser', 'fácil', 'a', 'escolha', 'dos', 'produtos', '...', 'devia', 'ter', 'alguma', 'informaçao', 'dos', 'produto', 'que', 'tem', 'em', 'cada', 'refrigerador', ',', 'e', 'talvez', 'um', 'mapa', 'ou', 'guia', 'na', 'loja', ',', 'cliquando', 'no', 'que', 'se', 'precisa', 'e', 'onde', 'encontrar', '...', ';', ';', '3-', 'pedi', 'uma', 'carne', 'moida', '...', 'algo', 'horrivel', ',', 'esbranquiçado', ',', 'parecendo', 'raçao', 'de', 'peixe', ',', 'algo', 'sinceramente', 'horrivelll', '.', 'comida', 'deve', 'estar', 'bem', 'vistas', 'pra', 'que', 'o', 'cliente', 'possa', 'ver', 'e', 'comprar', '...', 'a', 'carne', 'moida', 'de', 'vcs', ',', 'é', 'raçao', 'de', 'peixe', '...', '(', 'acabei', 'comprando', 'pelo', 'atendimento', 'da', 'vendedora', ',', 'a', 'carne', 'apesar', 'de', 'bem', 'gordurosa', ',', 'estava', 'muito', 'boa', '...', ')', 'mas', 'o', 'condicionamento', ',', 'é', 'terrivel', '...', 'kkk', 'fica', 'a', 'dica', '...', ';', ';', 'acho', 'que', 'esses', 'pontos', 'sao', 'os', 'mais', '``', 'interessantes', ""''"", 'comentar', 'com', 'vcs', '...', 'leve', 'como', 'algo', 'construtivo', ',', 'nao', 'sou', 'Hater', '...', 'só', 'estou', '``', 'perdendo', ""''"", 'esse', 'tempo', 'pra', 'lhe', 'escrever', ',', 'pra', 'que', 'algo', 'melhore', '...', ';', ';', 'agradeço', 'a', 'oportunidade', '...', 'boas', 'vendas', '...']","['ja', 'comprei', 'outras', 'vezes', 'vou', 'tentar', 'avaliar', 'tudo', 'aqui', 'vcs', 'possam', 'melhorar', 'fiz', 'cadastro', 'caixa', 'algumas', 'semanas', 'neste', 'final', 'semana', 'nao', 'cadastrado', 'nao', 'fiz', 'mesma', 'loja', 'pc', 'caixa', 'sera', 'vou', 'fazelo', 'outra', 'vez', 'voltar', 'la', 'toda', 'vez', 'sera', 'disposição', 'carnes', 'confusa', 'sei', 'poderia', 'bem', 'pior', 'ainda', 'ta', 'longe', 'fácil', 'escolha', 'produtos', 'devia', 'alguma', 'informaçao', 'produto', 'cada', 'refrigerador', 'talvez', 'mapa', 'guia', 'loja', 'cliquando', 'precisa', 'onde', 'encontrar', 'pedi', 'carne', 'moida', 'algo', 'horrivel', 'esbranquiçado', 'parecendo', 'raçao', 'peixe', 'algo', 'sinceramente', 'horrivelll', 'comida', 'deve', 'bem', 'vistas', 'pra', 'cliente', 'possa', 'ver', 'comprar', 'carne', 'moida', 'vcs', 'raçao', 'peixe', 'acabei', 'comprando', 'atendimento', 'vendedora', 'carne', 'apesar', 'bem', 'gordurosa', 'boa', 'condicionamento', 'terrivel', 'kkk', 'fica', 'dica', 'acho', 'pontos', 'sao', 'interessantes', 'comentar', 'vcs', 'leve', 'algo', 'construtivo', 'nao', 'hater', 'perdendo', 'tempo', 'pra', 'escrever', 'pra', 'algo', 'melhore', 'agradeço', 'oportunidade', 'boas', 'vendas']","['ja', 'compr', 'outro', 'vez', 'ir', 'tentar', 'avaliar', 'tudo', 'aqui', 'vcs', 'poder', 'melhorar', 'fiz', 'cadastro', 'caixar', 'algum', 'semana', 'emeste', 'final', 'semana', 'nao', 'cadastrar', 'nao', 'fiz', 'mesmo', 'loja', 'pc', 'caixa', 'serar', 'ir', 'fazelo', 'outro', 'vez', 'voltar', 'la', 'todo', 'vez', 'serar', 'disposição', 'carne', 'confusa', 'saber', 'poder', 'bem', 'mau', 'ainda', 'ta', 'longe', 'fácil', 'escolha', 'produto', 'dever', 'algum', 'informaçao', 'produto', 'cada', 'refrigerador', 'talvez', 'mapa', 'guia', 'loja', 'cliquar', 'precisar', 'onde', 'encontrar', 'pedi', 'carne', 'moir', 'algo', 'horrivel', 'esbranquiçar', 'parecer', 'raçao', 'peixe', 'algo', 'sinceramente', 'horrivelll', 'comida', 'dever', 'bem', 'visto', 'pra', 'cliente', 'poder', 'ver', 'comprar', 'carne', 'moir', 'vcs', 'raçao', 'peixe', 'acabar', 'comprar', 'atendimento', 'vendedor', 'carne', 'apesar', 'bem', 'gorduroso', 'bom', 'condicionamento', 'terrivel', 'kkk', 'ficar', 'dico', 'achar', 'ponto', 'sao', 'interessante', 'comentar', 'vcs', 'levar', 'algo', 'construtivo', 'nao', 'hater', 'perder', 'tempo', 'pra', 'escrever', 'pra', 'algo', 'melhore', 'agradeço', 'oportunidade', 'bom', 'venda']",ja comprei outras vezes vou tentar avaliar tudo aqui vcs possam melhorar fiz cadastro caixa algumas semanas neste final semana nao cadastrado nao fiz mesma loja pc caixa sera vou fazelo outra vez voltar la toda vez sera disposição carnes confusa sei poderia bem pior ainda ta longe fácil escolha produtos devia alguma informaçao produto cada refrigerador talvez mapa guia loja cliquando precisa onde encontrar pedi carne moida algo horrivel esbranquiçado parecendo raçao peixe algo sinceramente horrivelll comida deve bem vistas pra cliente possa ver comprar carne moida vcs raçao peixe acabei comprando atendimento vendedora carne apesar bem gordurosa boa condicionamento terrivel kkk fica dica acho pontos sao interessantes comentar vcs leve algo construtivo nao hater perdendo tempo pra escrever pra algo melhore agradeço oportunidade boas vendas,ja compr outro vez ir tentar avaliar tudo aqui vcs poder melhorar fiz cadastro caixar algum semana emeste final semana nao cadastrar nao fiz mesmo loja pc caixa serar ir fazelo outro vez voltar la todo vez serar disposição carne confusa saber poder bem mau ainda ta longe fácil escolha produto dever algum informaçao produto cada refrigerador talvez mapa guia loja cliquar precisar onde encontrar pedi carne moir algo horrivel esbranquiçar parecer raçao peixe algo sinceramente horrivelll comida dever bem visto pra cliente poder ver comprar carne moir vcs raçao peixe acabar comprar atendimento vendedor carne apesar bem gorduroso bom condicionamento terrivel kkk ficar dico achar ponto sao interessante comentar vcs levar algo construtivo nao hater perder tempo pra escrever pra algo melhore agradeço oportunidade bom venda,promotor
2024,L5235-LOUVEIRA,set,39,2024-09-28,"Preços caros, mas promoções compensam!",promotor,1,"['Preços', 'caros', ',', 'mas', 'promoções', 'compensam', '!']","['preços', 'caros', 'promoções', 'compensam']","['preço', 'caro', 'promoção', 'compensar']",preços caros promoções compensam,preço caro promoção compensar,promotor
2024,L5235-LOUVEIRA,set,39,2024-09-29,"Eu já conheci a loja de Vinhedo e a loja de Jundiaí, mais a loja de louveira e a melhor em atendimento e limpeza! Parabéns para os funcionários!!",promotor,1,"['Eu', 'já', 'conheci', 'a', 'loja', 'de', 'Vinhedo', 'e', 'a', 'loja', 'de', 'Jundiaí', ',', 'mais', 'a', 'loja', 'de', 'louveira', 'e', 'a', 'melhor', 'em', 'atendimento', 'e', 'limpeza', '!', 'Parabéns', 'para', 'os', 'funcionários', '!', '!']","['conheci', 'loja', 'vinhedo', 'loja', 'jundiaí', 'loja', 'louveira', 'melhor', 'atendimento', 'limpeza', 'parabéns', 'funcionários']","['conheci', 'loja', 'vinhedo', 'loja', 'jundiaí', 'loja', 'louveira', 'bom', 'atendimento', 'limpezar', 'parabéns', 'funcionário']",conheci loja vinhedo loja jundiaí loja louveira melhor atendimento limpeza parabéns funcionários,conheci loja vinhedo loja jundiaí loja louveira bom atendimento limpezar parabéns funcionário,promotor
2024,L5235-LOUVEIRA,set,40,2024-09-30,"FALTA O CORTE DE JOELHO DE PORCO / ""EINSBEIN"";CORTE ALEMÃO.;ABSURDO TER TANTA VARIEDADE E NÃO TEREM UM SIMPLES CORTE DA PERNA DO PORCO !",promotor,1,"['FALTA', 'O', 'CORTE', 'DE', 'JOELHO', 'DE', 'PORCO', '/', '``', 'EINSBEIN', ""''"", ';', 'CORTE', 'ALEMÃO', '.', ';', 'ABSURDO', 'TER', 'TANTA', 'VARIEDADE', 'E', 'NÃO', 'TEREM', 'UM', 'SIMPLES', 'CORTE', 'DA', 'PERNA', 'DO', 'PORCO', '!']","['falta', 'corte', 'joelho', 'porco', 'einsbein', 'corte', 'alemão', 'absurdo', 'tanta', 'variedade', 'não', 'terem', 'simples', 'corte', 'perna', 'porco']","['falta', 'corte', 'joelho', 'porco', 'einsbein', 'corte', 'alemão', 'absurdo', 'tanto', 'variedade', 'não', 'ter', 'simples', 'corte', 'perno', 'porco']",falta corte joelho porco einsbein corte alemão absurdo tanta variedade não terem simples corte perna porco,falta corte joelho porco einsbein corte alemão absurdo tanto variedade não ter simples corte perno porco,promotor
2024,L5235-LOUVEIRA,out,40,2024-10-01,Gostaria que os preços fossem mais acessíveis para poder comprar mais e mais vezes.;Poderia criar algum tipo de fidelidade que gerasse descontos para futuras compras.,neutro,0,"['Gostaria', 'que', 'os', 'preços', 'fossem', 'mais', 'acessíveis', 'para', 'poder', 'comprar', 'mais', 'e', 'mais', 'vezes', '.', ';', 'Poderia', 'criar', 'algum', 'tipo', 'de', 'fidelidade', 'que', 'gerasse', 'descontos', 'para', 'futuras', 'compras', '.']","['gostaria', 'preços', 'acessíveis', 'poder', 'comprar', 'vezes', 'poderia', 'criar', 'algum', 'tipo', 'fidelidade', 'gerasse', 'descontos', 'futuras', 'compras']","['gostar', 'preço', 'acessível', 'poder', 'comprar', 'vez', 'poder', 'criar', 'algum', 'tipo', 'fidelidade', 'gerar', 'desconto', 'futuro', 'compra']",gostaria preços acessíveis poder comprar vezes poderia criar algum tipo fidelidade gerasse descontos futuras compras,gostar preço acessível poder comprar vez poder criar algum tipo fidelidade gerar desconto futuro compra,neutro
2024,L5235-LOUVEIRA,out,40,2024-10-02,"Eu compro mais na loja de Louveira, ótimo atendimento parabéns.",promotor,1,"['Eu', 'compro', 'mais', 'na', 'loja', 'de', 'Louveira', ',', 'ótimo', 'atendimento', 'parabéns', '.']","['compro', 'loja', 'louveira', 'ótimo', 'atendimento', 'parabéns']","['compro', 'loja', 'louveira', 'ótimo', 'atendimento', 'parabéns']",compro loja louveira ótimo atendimento parabéns,compro loja louveira ótimo atendimento parabéns,promotor
2024,L5235-LOUVEIRA,out,40,2024-10-02,"Sugiro preço abaixo dos concorrentes.
Promoções casadas são desmotivadoras tipo 800 gr de tilapia por 39,90 leve dois pacotes por 33,90. Não quero levar 02 pacotes, mas quero pagar 33,90 para poder levar outros produtos diferentes.
Precisa ter a promoção para incentivar o consumidor mas sem compra casada.
Sugiro pontos de fidelidade para obtermos descontos nas compras.",neutro,0,"['Sugiro', 'preço', 'abaixo', 'dos', 'concorrentes', '.', 'Promoções', 'casadas', 'são', 'desmotivadoras', 'tipo', '800', 'gr', 'de', 'tilapia', 'por', '39,90', 'leve', 'dois', 'pacotes', 'por', '33,90', '.', 'Não', 'quero', 'levar', '02', 'pacotes', ',', 'mas', 'quero', 'pagar', '33,90', 'para', 'poder', 'levar', 'outros', 'produtos', 'diferentes', '.', 'Precisa', 'ter', 'a', 'promoção', 'para', 'incentivar', 'o', 'consumidor', 'mas', 'sem', 'compra', 'casada', '.', 'Sugiro', 'pontos', 'de', 'fidelidade', 'para', 'obtermos', 'descontos', 'nas', 'compras', '.']","['sugiro', 'preço', 'abaixo', 'concorrentes', 'promoções', 'casadas', 'desmotivadoras', 'tipo', 'gr', 'tilapia', 'leve', 'dois', 'pacotes', 'não', 'quero', 'levar', 'pacotes', 'quero', 'pagar', 'poder', 'levar', 'outros', 'produtos', 'diferentes', 'precisa', 'promoção', 'incentivar', 'consumidor', 'compra', 'casada', 'sugiro', 'pontos', 'fidelidade', 'obtermos', 'descontos', 'compras']","['sugiro', 'preço', 'abaixo', 'concorrente', 'promoção', 'casar', 'desmotivador', 'tipo', 'gr', 'tilapia', 'levar', 'dois', 'pacote', 'não', 'querer', 'levar', 'pacote', 'querer', 'pagar', 'poder', 'levar', 'outro', 'produto', 'diferente', 'precisar', 'promoção', 'incentivar', 'consumidor', 'compra', 'casado', 'sugiro', 'ponto', 'fidelidade', 'obtermos', 'desconto', 'compra']",sugiro preço abaixo concorrentes promoções casadas desmotivadoras tipo gr tilapia leve dois pacotes não quero levar pacotes quero pagar poder levar outros produtos diferentes precisa promoção incentivar consumidor compra casada sugiro pontos fidelidade obtermos descontos compras,sugiro preço abaixo concorrente promoção casar desmotivador tipo gr tilapia levar dois pacote não querer levar pacote querer pagar poder levar outro produto diferente precisar promoção incentivar consumidor compra casado sugiro ponto fidelidade obtermos desconto compra,neutro
2024,L5235-LOUVEIRA,out,40,2024-10-03,Melhor impossível porque vocês são nota 1000 em todos os quesitos,promotor,1,"['Melhor', 'impossível', 'porque', 'vocês', 'são', 'nota', '1000', 'em', 'todos', 'os', 'quesitos']","['melhor', 'impossível', 'porque', 'nota', 'todos', 'quesitos']","['bom', 'impossível', 'porque', 'nota', 'todo', 'quesito']",melhor impossível porque nota todos quesitos,bom impossível porque nota todo quesito,promotor
2024,L5235-LOUVEIRA,out,40,2024-10-04,Eu tô gostando do time atual.,promotor,1,"['Eu', 'tô', 'gostando', 'do', 'time', 'atual', '.']","['tô', 'gostando', 'time', 'atual']","['tô', 'gostar', 'time', 'atual']",tô gostando time atual,tô gostar time atual,promotor
2024,L5235-LOUVEIRA,out,40,2024-10-06,Retirar produtos muito velhos,detrator,-1,"['Retirar', 'produtos', 'muito', 'velhos']","['retirar', 'produtos', 'velhos']","['retirar', 'produto', 'velho']",retirar produtos velhos,retirar produto velho,detrator
2024,L5235-LOUVEIRA,out,41,2024-10-07,Fazer promoções em alguns cortes,promotor,1,"['Fazer', 'promoções', 'em', 'alguns', 'cortes']","['fazer', 'promoções', 'alguns', 'cortes']","['fazer', 'promoção', 'algum', 'corte']",fazer promoções alguns cortes,fazer promoção algum corte,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-08,Atendimento ótimo e rápido,promotor,1,"['Atendimento', 'ótimo', 'e', 'rápido']","['atendimento', 'ótimo', 'rápido']","['atendimento', 'ótimo', 'rápido']",atendimento ótimo rápido,atendimento ótimo rápido,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-08,"O ideal é sempre desconto, mas sei que isso não depende totalmente de vocês, então está tudo bem ????????",promotor,1,"['O', 'ideal', 'é', 'sempre', 'desconto', ',', 'mas', 'sei', 'que', 'isso', 'não', 'depende', 'totalmente', 'de', 'vocês', ',', 'então', 'está', 'tudo', 'bem', '?', '?', '?', '?', '?', '?', '?', '?']","['ideal', 'sempre', 'desconto', 'sei', 'não', 'depende', 'totalmente', 'então', 'tudo', 'bem']","['ideal', 'sempre', 'desconto', 'saber', 'não', 'depender', 'totalmente', 'então', 'tudo', 'bem']",ideal sempre desconto sei não depende totalmente então tudo bem,ideal sempre desconto saber não depender totalmente então tudo bem,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-08,Os preços subiram muito,promotor,1,"['Os', 'preços', 'subiram', 'muito']","['preços', 'subiram']","['preço', 'subir']",preços subiram,preço subir,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-11,Atendimento muito bom,promotor,1,"['Atendimento', 'muito', 'bom']","['atendimento', 'bom']","['atendimento', 'bom']",atendimento bom,atendimento bom,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-11,Atendimento ótimo,promotor,1,"['Atendimento', 'ótimo']","['atendimento', 'ótimo']","['atendimento', 'ótimo']",atendimento ótimo,atendimento ótimo,promotor
2024,L5235-LOUVEIRA,out,41,2024-10-11,"É sempre bom melhorar ,mas para mim está ótimo",promotor,1,"['É', 'sempre', 'bom', 'melhorar', ',', 'mas', 'para', 'mim', 'está', 'ótimo']","['sempre', 'bom', 'melhorar', 'mim', 'ótimo']","['sempre', 'bom', 'melhorar', 'eu', 'bom']",sempre bom melhorar mim ótimo,sempre bom melhorar eu bom,promotor
2024,L5235-LOUVEIRA,out,42,2024-10-15,Ter mais promoção dos produtos.,promotor,1,"['Ter', 'mais', 'promoção', 'dos', 'produtos', '.']","['promoção', 'produtos']","['promoção', 'produto']",promoção produtos,promoção produto,promotor
2024,L5235-LOUVEIRA,out,43,2024-10-21,"Boa tarde ! 
A loja de Louveira - SP é muito organizada e as funcionárias muito atenciosas e gentis !",promotor,1,"['Boa', 'tarde', '!', 'A', 'loja', 'de', 'Louveira', '-', 'SP', 'é', 'muito', 'organizada', 'e', 'as', 'funcionárias', 'muito', 'atenciosas', 'e', 'gentis', '!']","['boa', 'tarde', 'loja', 'louveira', 'sp', 'organizada', 'funcionárias', 'atenciosas', 'gentis']","['bom', 'tarde', 'loja', 'louveira', 'sp', 'organizar', 'funcionária', 'atenciosas', 'gentil']",boa tarde loja louveira sp organizada funcionárias atenciosas gentis,bom tarde loja louveira sp organizar funcionária atenciosas gentil,promotor
2024,L5235-LOUVEIRA,out,44,2024-10-28,"Excelente o atendimento recebido na loja de Louveira - SP, prestativos, solícitos e atenciosos.",promotor,1,"['Excelente', 'o', 'atendimento', 'recebido', 'na', 'loja', 'de', 'Louveira', '-', 'SP', ',', 'prestativos', ',', 'solícitos', 'e', 'atenciosos', '.']","['excelente', 'atendimento', 'recebido', 'loja', 'louveira', 'sp', 'prestativos', 'solícitos', 'atenciosos']","['excelente', 'atendimento', 'receber', 'loja', 'louveira', 'sp', 'prestativo', 'solícito', 'atencioso']",excelente atendimento recebido loja louveira sp prestativos solícitos atenciosos,excelente atendimento receber loja louveira sp prestativo solícito atencioso,promotor
2024,L5235-LOUVEIRA,out,44,2024-10-28,Faltou alguns itens na loja de Louveira,promotor,1,"['Faltou', 'alguns', 'itens', 'na', 'loja', 'de', 'Louveira']","['faltou', 'alguns', 'itens', 'loja', 'louveira']","['faltar', 'algum', 'item', 'lojar', 'louveira']",faltou alguns itens loja louveira,faltar algum item lojar louveira,promotor
2024,L5235-LOUVEIRA,out,44,2024-10-29,"Já sou cliente assíduo e cada vez mais deverei permanecer, pois os produtos são de extrema qualidade.",promotor,1,"['Já', 'sou', 'cliente', 'assíduo', 'e', 'cada', 'vez', 'mais', 'deverei', 'permanecer', ',', 'pois', 'os', 'produtos', 'são', 'de', 'extrema', 'qualidade', '.']","['cliente', 'assíduo', 'cada', 'vez', 'deverei', 'permanecer', 'pois', 'produtos', 'extrema', 'qualidade']","['cliente', 'assíduo', 'cada', 'vez', 'dever', 'permanecer', 'pois', 'produto', 'extremo', 'qualidade']",cliente assíduo cada vez deverei permanecer pois produtos extrema qualidade,cliente assíduo cada vez dever permanecer pois produto extremo qualidade,promotor
2024,L5235-LOUVEIRA,out,44,2024-10-30,"Tudo ótimo, funcionários maravilhosos",promotor,1,"['Tudo', 'ótimo', ',', 'funcionários', 'maravilhosos']","['tudo', 'ótimo', 'funcionários', 'maravilhosos']","['tudo', 'bom', 'funcionário', 'maravilhoso']",tudo ótimo funcionários maravilhosos,tudo bom funcionário maravilhoso,promotor
